ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
11,Low Carb: Kräuter-Tomatenpfanne mit saftigem Geflügelfleisch,Geflügel,75,g,75,0,0,Champignon gegart,50,g,50,0,0,Tomate rot,50,g,50,0,0,Frischkäse,"0,5",EL,6,0,0,Jod-Salz,1,Prise,1,0,0,"Kräuter (TK, italienisch)","0,5",TL,3,0,0,Chilipulver,"0,5",TL,"0,5",0,0,Olivenöl,1,TL,3,0,0,Zwiebel,1,Stück,90,0,0,Pfeffer,1,Prise,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Geflügelfleisch, Champignons und Tomaten klein schneiden. Fleisch in etwas Öl anbraten und mit ein wenig Chiliflocken, sowie Salz und Pfeffer würzen. Danach Zwiebeln und Champignons dazugeben und 3 - 4 Minuten braten. Dann die restlichen Zutaten hinzu geben und umrühren. 5 Minuten leicht köcheln lassen.",1,5,10,78,,"1,2,3"
12,Eiweiß-Pancakes,Eier,1,Stück,58,0,0,Hühnerei Eiklar,2,Stück,80,0,0,Kuhmilch entrahmt,50,ml,"51,5",0,0,Weizen Mehl,20,g,20,0,0,Hafer Vollkornflocken,20,g,20,0,0,Jod-Salz,"0,5",Prise,"0,5",0,0,Olivenöl,1,TL,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eier mit Mehl, Haferflocken und Milch zu einem dünnen Teig vermengen und eine Prise Salz dazugeben. Die Eiweiße separat steif schlagen und vorsichtig unter den Teig heben. In einer beschichteten Pfanne je eine Kelle Teig zu einem handtellergroßen Pancake ausbacken.",1,5,10,25,,"1,3,4"
13,Zucchinipfanne Low Carb,Zucchini,2,Stück,180,0,0,Eier,2,Stück,116,0,0,Mozzarella,1,Kugel,150,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,1,0,0,Basilikum,4,Stück,6,0,0,Tomate rot,"1,5",Stück,150,0,0,Kokosfett,2,EL,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini waschen, halbieren und in Scheiben schneiden. Kokosöl in Pfanne erhitzen und Zucchinischeiben darin braten. Zeitgleich Mozzarella in Würfel schneiden, Tomaten vierteln und Basilikum klein schneiden. Wenn Zucchinischeiben gebraten sind, Salz und Pfeffer zugeben. Ei in Pfanne schlagen, verrühren und den gewürfelten Käse untermischen. Auf Teller geben, kalte Tomaten und Basilikum darüber streuen und servieren.",1,5,5,50,,"1,2,3"
14,Puten-Gemüse-Pfanne,Pute (Brust),125,g,125,0,0,Paprikaschote,"0,5",Stück,50,0,0,Lauch,"0,5",Stück,30,0,0,Möhre (Karotte),200,g,200,0,0,Créme legère,75,ml,75 ,0,0,Jod-Salz,1,Prise,1,0,0,Cayennepfeffer,1,Prise,1,0,0,Sojasauce,1,TL,5,0,0,Olivenöl,"0,5",TL,"1,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaisergemüse in Salzwasser garen, Paprikaschote klein schneiden und Lauch in Scheiben schneiden. Putengeschnetzeltes in Öl braten. Sobald es gar ist, kann das Gemüse hinzu gegeben werden. Mit Sojasauce, Cayennepfeffer und Salz abschmecken und etwas weiter braten. Danach Cremefine unterrühren und kurz köcheln lassen.",1,5,15,10,,"2,3"
15,Gegrilltes Auberginen-Carpaccio mit scharfer Tomatensalsa,Aubergine,"0,5",Stück,100,0,0,Tomate rot,3,Stück,300,0,0,Knoblauch gegart,"0,5",Zehe,"1,5",0,0,Tomatenmark,"0,5",TL,"2,5",0,0,Kümmel,1,Prise,"0,2",0,0,Meersalz,1,g,1,0,0,Pfeffer,1,Prise,"0,2",0,0,Cayennepfeffer,1,Prise,"0,2",0,0,Olivenöl,1,TL,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aubergine längs in dünne Scheiben schneiden, auf Küchenpapier auslegen und salzen. Zeitgleich Tomaten einschneiden, kurz in heißem Wasser blanchieren. Dann schälen, in kleine Würfel schneiden und in Schüssel geben. Mit etwas Salz, Pfeffer, gepresstem Knoblauch, Cayennepfeffer und Tomatenmark abschmecken. Dann Grillpfanne anheizen und etwas Olivenöl hineingeben. Auberginen abtupfen und in die Grillpfanne legen. Von beiden Seiten grillen, bis sie gar sind und mit Salz und Kreuzkümmel abschmecken. Auberginenscheiben auf einen vorgewärmten Teller legen und Tomatensalsa darauf in der Mitte anrichten. Noch etwas frisches Olivenöl darüber träufeln und servieren.",1,5,15,94,,"1,2,3"
16,Leckeres Low Carb Quark-Dessert,Quark Magerstufe,1,Packung,200,0,0,Wasser,2,EL,20,0,0,Kakaopulver,2,EL,10,0,0,Süßstoff (flüssig),g,TL,6,0,0,Vanillin echt,1,g,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magerquark mit Wasser, Süßstoff und Aroma glatt rühren und den Kakao dazu geben. Alles zu einer Masse vermengen.",1,5,0,23,,4
17,Gebratener Sellerie,Sellerie,1,Knolle,63,0,0,Butterschmalz,1,TL,4,0,0,Jod-Salz,1,Prise,1,0,0,Paprikapulver (rosenscharf),1,Prise,"0,2
",0,0,Petersilie,1,Prise,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knollensellerie schälen und in 1cm dicke Scheiben schneiden. Sellerie in etwas Fett braten. Salzen, wenn Stücke knusprig und gebräunt sind. Mit Paprika würzen und mit Petersilie bestreut servieren.",1,5,20,89,,"1,3,4"
18,Schnelle Low-Carb Gemüsepfanne,Paprikaschote,1,Stück,77,0,0,Tomate rot,2,Stück,192,0,0,Zucchini,"0,5",Stück,"43,5",0,0,Champignon Konserve,"0,5",Dose,85,0,0,Frischkäse,100,g,100,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,Oregano,1,Prise,"0,2",0,0,Basilikum,1,Prise,"0,2",0,0,Olivenöl,1,TL,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gemüse putzen und in kleine Stücke schneiden. Nacheinander Paprika, Zucchini und Champignons in einer Pfanne mit etwas Öl anbraten. Gemüse mit Salz und Pfeffer würzen. Frischkäse zum Gemüse geben und köcheln lassen, bis Käse geschmolzen ist. Tomaten hinzugeben und erwärmen. Sauce mit Salz, Pfeffer, Oregano und Basilikum abschmecken.",1,5,10,45,,"2,3"
19,Tomaten-Mozzarella-Suppe,passierte Tomaten,250,g,250,0,0,Mozzarella,"0,5",Kugel,"62,5",0,0,Basilikum,"0,25",Bund,5,0,0,Rotwein (12% vol.),50,ml,50,0,0,Balsamico,"0,5",EL,5,0,0,Knoblauchzehe,1,Zehe,3,0,0,Olivenöl,1,TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Zucker,1,Prise,1,0,0,,,,,,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knoblauchzehen ungeschält halbieren und mit Olivenöl in Topf anbraten. Wenn Knoblauchzehen etwas Farbe angenommen haben werden sie wieder entfernt. Tomaten dazugeben und aufkochen. Mit Salz, Pfeffer und Zucker abschmecken. Rotwein und Aceto Balsamico hinzufügen und 10 Min. köcheln lassen. Mozzarella würfeln und auf zwei Teller verteilen. Basilikum grob hacken. Die Suppe auf Mozzarella geben, mit Basilikum bestreuen und servieren. ",1,5,15,34,,"1,3,4"
20,Gefülltes Omelett,Eier,3,Stück,174,0,0,Schinkenwürfel,50,g,50 ,0,0,Champignon gegart,"0,5",Glas,85,0,0,Gouda,1,Scheibe,30,0,0,Olivenöl,"0,5",EL,5,0,0,Jod-Salz,1,Prise,1,0,0,,,,,,,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schinkenwürfel mit Champignons in Öl anbraten. Zeitgleich Eier aufschlagen, verquirlen und mit Salz und Pfeffer würzen. Kräuter hacken und unter Eier rühren. Danach bei reduzierter Hitze Eier über Champignons und Speck gießen. Sobald die Unterseite des Omeletts gebräunt ist und das Omelett genug Festigkeit hat, wenden und fertigbraten. Danach Omelett in Pfanne halbieren, auf eine Seite den Käse geben und dann die andere Hälfte darüberklappen. Deckel auf Pfanne legen und den Käse schmelzen lassen.",1,5,20,20,,"1,2,3,4"
21,Low Carb Wrap überbacken,Tortilla Wraps,1,Stück,50,0,0,Gouda,2,Scheibe,60,0,0,Ajvar,1,EL,20,0,0,Schinkenwurst,1,Scheibe,30,0,0,Eisbergsalat,50,g,50,,,Cocktailtomaten,3,Stück,69,0,0,,"Sauerrahm, optional",,"1 EL, gehäuft",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Den Backofen auf 180 °C vorheizen. 
 
 Ein gebackenes Stück vom Grundrezept ""Low Carb Pizzaboden, Pizzabrot, Wrap"" mit Käse belegen. Darauf eine Scheibe Putenbrust legen, für Veganer vegane Wurst oder weglassen. 1 EL Ajvar darauf verteilen und wieder mit Käse belegen. Im Backofen überbacken bis der Käse die gewünschte Bräunung erreicht hat. 
 
 Auf einen Teller legen, mit Salat und Tomaten belegen und evtl. etwas Sauerrahm darauf geben.",1,5,5,105,,"1,2,3,4"
22,Feta im Bratwurstbett,Bratwurst,1,Stück,75,0,0,Feta,1,Stück,150,0,0,Senf mittelstark,1,TL,5,0,0,Majoran,1,TL,4,0,0,,,,,0,0,Chiasamen,1,TL,2,0,0,Schnittlauch,2,g,2,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Backofen auf 180 °C Umluft vorheizen. Bratwurst der Länge nach tief einschneiden, Enden aber nicht mit aufschneiden, bis 1 cm vor dem Ende. Senf in diese Tasche streichen und Majoran gleichmäßig darauf verteilen. Schafskäse ebenfalls in Tasche legen und andrücken. Chili sparsam darauf verteilen und mit Chia-Samen bestreuen. In Backofen geben und für 15 Minuten backen. Herausnehmen und mit Zimmerknoblauch bestreuen. ",1,5,15,190,,"1,2,3,4"
23,Schnelle low carb Pfanne Nr. 4,Zucchini,1,Stück,87,0,0,Möhre (Karotte),1,Stück,81,0,0,Wiener (Wurst),2,Stück,120,0,0,Eier,2,Stück,116,0,0,Olivenöl,1,TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,Mais,15,g,15,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini (mit Schale) und Karotte grob raspeln. Wiener Würchen in Scheiben schneiden. Butter in Pfanne geben und Zucchini, Karotten, Würstchen und optional Mais darin 1 bis 2 Minuten anbraten. Danach würzen, die Eier in die Pfanne schlagen und vermengen.",1,5,5,25,,"1,2,3,4"
24,Low Carb Chia-Schoko-Pudding,Magermilch,100,ml,100,0,0,Kokosmilch,25,ml,25,0,0,Kakaopulver,"0,75",EL,4,0,0,Chiasamen,20,g,20,0,0,Eiweißpulver,"0,5",TL,1,0,0,Süßstoff (flüssig),1/2,TL,2,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zutaten (erst die Flüssigen und dann die Festen) in Blender oder mit Pürierstab pürieren. Danach Masse für 20 Minuten in Kühlschrank stellen. Danach erneut mischen.,1,5,0,351,,"1,3,4"
25,Kokos-Vanille-Müsli mit Sojaflocken und Erdbeeren,Sojaflocken,5,EL,60,0,0,Magermilch,50,ml,50,0,0,Kokosflocken,1,EL,5,0,0,Vanille,"0,5",TL,1,0,0,Erdbeere,60,g,60,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sojaflocken, Kokosraspel und Vanillepulver am Vorabend mit Milch anrühren und über Nacht einweichen lassen. Erdbeeren vierteln und dazugeben.",1,5,0,310,,"1,3,4"
26,Selleriepüree mit Avocado,Sellerie,1,Knolle,200,0,0,Avocado,"0,25",Stück,42,0,0,Jod-Salz,1,Prise,1,0,0,,,,,,,,0,,0,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sellerie schälen, in Stücke schneiden und in Salzwasser weich kochen. Selleriewasser abschütten und auffangen, um ggf. ins Püree zu geben. Sellerie mit Avocado pürieren - fertig! Abschmecken mit Salz und wer möchte kann auch Kräuter dazu geben.",1,5,10,365,,"1,3,4"
27,Low Carb Granola-Müsli,Sonnenblumenkerne,80,g,80,0,0,Kürbiskern,80,g,80 ,0,0,Haselnuss,80,g,80 ,0,0,Kokosflocken,40,g,40 ,0,0,Walnuss,80,g,80 ,0,0,Kokosöl,35,g,35 ,0,0,Wasser,60,ml,60 ,0,0,Zimt,1,Prise,"0,2",0,0,Süßstoff (flüssig),"0,5",TL,2,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Backofen auf 180°C vorheizen. Nüsse grob hacken oder mit Mixer/ Pürierstab zerkleinern. Kokosöl 30 Sekunden in Mikrowelle erwärmen (bis es flüssig wird). Dann alle Zutaten vermengen und Zimt und flüssigen Süßstoff zufügen. (Beim Abschmecken wird Endprodukt weniger süß als der ""Grundteig"".) Masse auf ein mit Backpapier ausgelegtes Backblech geben und platt drücken. Blech in Ofen stellen. Mischung 30 Minuten backen, bis sie trocken und gebräunt ist. Zwischendurch aus dem Ofen nehmen und die entstandene ""Platte"" mit einem Löffel zerbröseln und wieder plattdrücken. Fertige Masse in ein Glas füllen und genießen.",1,5,35,320,,"1,3,4"
28,Gefüllte Avocado Low Carb,Avocado,1,Stück,165,0,0,Tomate rot,1,Stück,96,0,0,Knoblauchzehe,1,Zehe,3,0,0,Zwiebel,"0,5",Stück,46,0,0,Jod-Salz,1,Prise,1,0,0,Zucker,1,Prise,1,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avocado der Länge nach aufschneiden, Kern entfernen und Avocado mit Salz und Pfeffer würzen. Tomaten, Zwiebeln und Oliven klein schneiden und mit Salz, Pfeffer und Zucker würzen. Tomatenmischung in die Mulde des Avocadokerns geben.",1,5,0,269,,"1,3,4"
29,Zucchini-Hackfleischpfanne mit Kokosmilch,Rind Hackfleisch gegart,200,g,200,0,0,Currypaste,1,TL,6,0,0,Jod-Salz,"0,5",TL,"2,5",0,0,Zucchini,1,Stück,87,0,0,Kokosmilch,75,ml,75,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hackfleisch mit Salz und grüner Currypaste in Wok-Pfanne anbraten. Zucchini mit Hobel in dünne Stifte direkt in die Pfanne hobeln. 5 Minuten auf höchster Stufe braten. Mit Kokosmilch ablöschen und abschmecken.,1,5,10,322,,"1,2,3,4"
30,Zucchini - Lasagne,Zucchini,"0,25",kg,250,0,0,Rind Hackfleisch,125,g,125,0,0,Zwiebel,"0,25",Stück,23,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Tomate rot,3,Stück,290,0,0,Frischkäse,50,g,50,0,0,Magermilch,25,ml,25,0,0,,,,,0,0,Tomatenmark,1,EL,4,0,0,geriebener Käse,30,g,30,0,0,Olivenöl,1,TL,3,0,0,Oregano,1,Prise,"0,2",0,0,Thymian,1,Prise,"0,2",0,0,,,,,0,0,Jod-Salz,1,Prise,1,0,0,"Paprikapulver, edelsüß",1,Prise,"0,2",0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini in 1cm Scheiben schneiden, in Pfanne in Olivenöl von beiden Seiten anbraten und auf Küchenpapier abtropfen lassen. Zwiebel in Würfel schneiden und mit gepresster Knoblauchzehe in Pfanne in Olivenöl dünsten. Hackfleisch hinzugeben und anbraten. Wenn Fleisch Farbe bekommen hat, mit Salz, Pfeffer und Paprikapulver würzen, 1 EL Tomatenmark hinzugeben, unterrühren und 1 Min. anschwitzen. Tomaten hinzugeben und mit Oregano, Thymian, Salz, Pfeffer, Paprika würzen. 10 min auf kleiner Flamme köcheln lassen, zum Schluss die gehackte Petersilie hinzugeben. Frischkäse mit der Milch verrühren. Mit Salz, Pfeffer und etwas Muskat würzen, ca. 50 g Streukäse unterrühren.
Eine Lasagneform oder eine andere Auflaufform mit Zucchinischeiben auslegen. Darauf Tomatenhacksoße verteilen, darauf eine Schicht Frischkäsesoße, und darauf wieder Zucchinischeiben. Schichten, bis alle Zutaten verbraucht sind. Die oberste Schicht soll Tomatenhacksoße sein. Diese mit dem restlichen Käse bestreuen und im auf 200°C vorgeheizten Ofen ca. 30 min goldbraun backen.",1,40,0,189,,"1,2,3"
31,Gefüllte Champignons,Champignon gegart,4,Stück,392,0,0,Schmand,100,ml,100,0,0,Zwiebel,"0,5",Stück,46,0,0,Schinkenwürfel,40,g,40 ,0,0,Schnittlauch,"0,25",Bund,10,0,0,Emmentaler,1,Scheibe,40,0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,1,TL,3,0,0,Pfeffer,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Backofen auf 200°C vorheizen. Champignons säubern und Stiele vorsichtig rausziehen und beiseite legen. Zwiebel und Pilzstiele würfeln, Schnittlauch in Ringe schneiden, Blech oder Auflaufform einfetten, Pilzköpfe mit dem Loch nach oben darauflegen. Pilz- und Zwiebelwürfel in wenig Butter mit Schinkenwürfel in Pfanne anbraten. In Schüssel Zwiebel-Pilz-Schinken-Mischung mit Schmand verrühren, Schnittlauch unterrühren und mit Salz und Pfeffer abschmecken. Mischung in Pilze füllen, über jeden Pilz geriebenen Käse streuen, Pilze in Ofen schieben und 15 Min. überbacken.",1,20,25,120,,"2,3,4"
