ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
18,Gemüsepfanne,Paprikaschote,1,Stück,155,0,0,Tomate (rot),2,Stück,192,0,0,Zucchini,"0,5",Stück,"104,5",0,0,Champignons,80,g,80,0,0,Frischkäse,100,g,100,0,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,Oregano,1,Prise,"0,2",1,0,Basilikum,1,Prise,"0,2",1,0,Olivenöl,1,TL,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gemüse putzen und in kleine Stücke schneiden. Nacheinander Paprika, Zucchini und geschnittene Champignons in einer Pfanne mit etwas Öl anbraten. Gemüse mit Salz und Pfeffer würzen. Frischkäse zum Gemüse geben und köcheln lassen, bis Käse geschmolzen ist. Tomaten hinzugeben und erwärmen. Sauce mit Salz, Pfeffer, Oregano und Basilikum abschmecken.",1,15,0,45,,"2,3"
19,Tomaten-Mozzarella-Suppe,Passierte Tomaten,250,g,250,0,0,Mozzarella,"0,5",Kugel,"62,5",0,0,Basilikum,"0,25",Bund,5,0,0,Rotwein (9% vol.),50,ml,50,0,0,Balsamico,"0,5",EL,5,1,0,Knoblauchzehe,1,Zehe,3,1,0,Olivenöl,1,TL,3,1,0,Jod-Salz,1,Prise,1,1,0,Zucker,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knoblauchzehen ungeschält halbieren und mit Olivenöl in Topf anbraten. Wenn Knoblauchzehen etwas Farbe angenommen haben werden sie wieder entfernt. Tomaten dazugeben und aufkochen. Mit Salz, Pfeffer und Zucker abschmecken. Rotwein und Aceto Balsamico hinzufügen und 10 Min. köcheln lassen. Mozzarella würfeln und auf zwei Teller verteilen. Basilikum grob hacken. Die Suppe auf Mozzarella geben, mit Basilikum bestreuen und servieren.",1,20,0,34,,3
20,Kraft-Omelett,Eier,3,Stück,174,0,0,Schinkenspeck (Würfel),50,g,50,0,0,Champignons,"0,5",Glas,85,0,0,Gouda,1,Scheibe,30,1,0,Olivenöl,"0,5",EL,5,1,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,Schmand,1,EL,13,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schinkenwürfel mit Champignons in Öl anbraten. Zeitgleich Eier aufschlagen, verquirlen und mit Salz und Pfeffer würzen. Kräuter hacken und unter Eier rühren. Danach bei reduzierter Hitze Eier über Champignons und Speck gießen. Sobald die Unterseite des Omeletts gebräunt ist und das Omelett genug Festigkeit hat, wenden und fertigbraten. Danach Omelett in Pfanne halbieren, auf eine Seite den Käse geben und dann die andere Hälfte darüberklappen. Deckel auf Pfanne legen und den Käse schmelzen lassen.",1,25,0,20,,"1,3"
23,Power-Pfanne,Zucchini,1,Stück,209,0,0,Möhre (Karotte),1,Stück,81,0,0,Wiener Wurst,2,Stück,120,1,0,Eier,2,Stück,116,0,0,Olivenöl,1,TL,3,0,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,Zuckermais (Glas/Dose),30,g,30,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini (mit Schale) und Karotte grob raspeln. Wiener Würchen in Scheiben schneiden. Butter in Pfanne geben und Zucchini, Karotten, Würstchen und optional Mais darin 1 bis 2 Minuten anbraten. Danach würzen, die Eier in die Pfanne schlagen und vermengen.",1,10,0,25,,"2,3"
26,Selleriepüree mit Avocado,Sellerie,1,Knolle,200,0,0,Avocado,"0,25",Stück,42,0,0,Jod-Salz,1,Prise,1,0,0,,,,,,,,0,,0,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Den Sellerie schälen, in Stücke schneiden und in Salzwasser weich kochen. Selleriewasser abschütten und auffangen, um ggf. ins Püree zu geben. Sellerie mit Avocado pürieren. Fertig! ",1,15,0,365,,3
28,Gefüllte Avocado,Avocado,1,Stück,165,0,0,Tomate (rot),1,Stück,96,0,0,Knoblauchzehe,1,Zehe,3,0,0,Zwiebel,"0,5",Stück,46,0,0,Jod-Salz,1,Prise,1,0,0,Zucker,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avocado der Länge nach aufschneiden, Kern entfernen und Avocado mit Salz und Pfeffer würzen. Tomaten, Zwiebeln und Oliven klein schneiden und mit Salz, Pfeffer und Zucker würzen. Tomatenmischung in die Mulde des Avocadokerns geben.",1,5,0,269,,3
29,Schlemmerpfanne,Rinderhackfleisch,200,g,200,0,0,Currypaste,1,TL,6,0,0,Jod-Salz,"0,5",TL,"2,5",0,0,Zucchini,1,Stück,209,0,0,Kokosmilch,75,ml,75,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hackfleisch mit Salz und grüner Currypaste in Wok-Pfanne anbraten. Zucchini mit Hobel in dünne Stifte direkt in die Pfanne hobeln. 5 Minuten auf höchster Stufe braten. Mit Kokosmilch ablöschen und abschmecken.,1,15,0,322,,"2,3"
31,Gefüllte Champignons,Champignons,4,Stück,392,0,0,Schmand,100,ml,100,0,0,Zwiebel,"0,5",Stück,46,0,0,Schinkenspeck (Würfel),40,g,40,0,0,Schnittlauch,"0,25",Bund,10,0,0,Emmentaler,1,Scheibe,40,1,0,Jod-Salz,1,Prise,1,1,0,Olivenöl,1,TL,3,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Backofen auf 200°C vorheizen. Champignons säubern und Stiele vorsichtig rausziehen und beiseite legen. Zwiebel und Pilzstiele würfeln, Schnittlauch in Ringe schneiden, Blech oder Auflaufform einfetten, Pilzköpfe mit dem Loch nach oben darauflegen. Pilz- und Zwiebelwürfel in wenig Butter mit Schinkenwürfel in Pfanne anbraten. In Schüssel Zwiebel-Pilz-Schinken-Mischung mit Schmand verrühren, Schnittlauch unterrühren und mit Salz und Pfeffer abschmecken. Mischung in Pilze füllen, über jeden Pilz geriebenen Käse streuen, Pilze in Ofen schieben und 15 Min. überbacken.",1,35,0,120,,3
32,Kein Labskaus,Blumenkohl,"0,5",Stück,31,0,0,Corned Beef,100,g,100,0,0,Zwiebel,"0,5",Stück,46,0,0,Gewürzgurken (Glas),200,g,200,0,0,Rote Bete,250,g,250,0,0,Eier,1,Stück,58,0,0,Jod-Salz,1,Prise,1,1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blumenkohl von Strunk befreien und in Salzwasser kochen, bis der Blumenkohl bissfest ist. Zeitgleich Zwiebeln und Gewürzgurken in Stücke schneiden. Fertigen Blumenkohl abtropfen. Danach Zwiebeln, Gewürzgurken und Corned Beef in Topf anschmoren und mit Flüssigkeit aus Gurkenglas ablöschen. Blumenkohl pürieren und zu Corned Beef Masse geben. Danach Rote Beete - Saft aus Glas dazugeben und mit Salz, Pfeffer abschmecken. Zeitgleich in Pfanne ein Spiegelei braten. Masse auf Teller füllen, dazu noch ein paar Gewürzgurken und Rote Bete und mit Spiegelei servieren.",1,35,0,78,,"2,3"
34,Zucchini-Nudeln,Zucchini,"1,5",Stück,"313,5",0,0,Knoblauchzehe,20,g,20,0,0,Olivenöl,"1,5",EL,15,0,0,Crème Légère,1,EL,15,0,0,"Kräuter (TK, italienisch)",1,EL,3,0,0,Parmesan,1,EL,6,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enden der gewaschenen Zucchini abschneiden. Danach längs mit Juliennehobel in dünne, lange Streifen schneiden und beiseite stellen. Öl in Pfanne erhitzen. Zeitgleich Knoblauch fein würfeln. Knoblauchwürfel in Öl anbraten, jedoch nicht braun werden lassen. Danach Hitze reduzieren und Zucchinistreifen hinzugeben. Unter gelegentlichem Wenden die ""Zucchininudeln"" 10 Minuten garen und mit Salz & Pfeffer würzen. Crème Légère, italienische Kräuter und Parmesan unterrühren, kurz erhitzen und anschließend servieren.",1,30,0,213,,"2,3"
35,Zucchini-Pasta,Zucchini,1,Stück,209,0,0,Tomate (rot),2,Stück,2,0,0,Tomatenmark,3,EL,45,0,0,Frischkäse,1,TL,8,0,0,Jod-Salz,1,Prise,1,0,0,Petersilie,1,Prise,"0,5",0,0,Olivenöl,1,TL,3,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini schälen und (wie Spaghatti) mit Sparschäler in Streifen schneiden. Zucchini in Öl anbraten. Zeitgleich Tomaten klein schneiden und dazugeben. Dann Wasser hinzufügen. Tomatenmark und Frischkäse hinzugeben, salzen, pfeffern und Kräuter hinzufügen. Noch ein wenig köcheln lassen und servieren.",1,20,0,214,,"2,3"
36,Blumenkohl & Fleisch,Blumenkohl,"0,5",kg,500,0,0,Jod-Salz,"0,5",TL,"2,5",0,0,Crème Légère,1,TL,15,0,0,Rinderhackfleisch,150,g,150,0,0,Lauch / Porree,"0,33",Stück,20,0,0,Zwiebel,"0,5",Stück,46,0,0,Jod-Salz,1,Prise,1,0,0,Paprikapulver,1,Prise,"0,2",0,0,Muskatnuss,1,Prise,"0,2",1,0,Petersilie,1,Prise,"0,2",1,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blumenkohl putzen und in Salzwasser garen. Danach Blumenkohl stampfen und Crème Légère mit Schneebesen unterrühren. Alles mit Muskat, Salz und Pfeffer abschmecken. Zwiebeln und Porree putzen und zerkleinern. In einer Pfanne Hackfleisch ohne Zugabe von Fett anbraten, Zwiebeln und Porree zugeben, mit Salz, Pfeffer und Paprika würzen und alles braten, bis das Gemüse gar und das Hackfleisch braun ist. Hackfleisch auf Püree anrichten, alles mit frisch gehackter Petersilie bestreuen und servieren.",1,60,0,180,,"2,3"
38,Lachsrolle & Gemüsepfanne,Lachsfilet,125,g,125,0,0,Schinkenspeck (Scheiben),50,g,50,0,0,Brokkoli,100,g,100,0,0,Champignons,100,g,100,0,0,Zucchini,70,g,70,0,0,Feta-Käse,70,g,70,0,0,Parmesan,10,g,10,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,Chilipulver,1,Prise,"0,2",1,0,Paprikapulver,1,Prise,"0,2",0,0,Zwiebel,1,Stück,92,0,0,Olivenöl,5,ml,4,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lachs waschen & trocknen, mit Bacon umwickeln. Brokkoli, Champignons, Zwiebeln und Zucchini säubern/waschen und schneiden. Beschichtete Pfanne auf mittlere Hitze stellen und Öl zugeben. Lachs mit Bacon und Gemüse in Pfanne geben, Gemüse mit Salz, Pfeffer, Chili-Flocken und Paprikapulver würzen und Deckel auflegen. Vor Ende der Bratzeit (10 Min.) Feta zum Gemüse hinzugeben. Anschließend garnieren und Parmesan auf das Gemüse geben.",1,25,0,175,,"2,3"
40,"Leckere, gemischte Pasta",Hähnchen (Brust),125,g,125,0,0,Möhre (Karotte),"0,5",Stück,40,0,0,Zucchini,"0,75",Stück,"156,75",0,0,Tomate (rot),1,Stück,96,0,0,Olivenöl,"0,5",EL,5,0,0,Currypaste,"0,25",TL,"1,5",0,0,Gemüsebrühe,"0,25",TL,1,0,0,Tomatenmark,"0,75",EL,11,0,0,Frischkäse,35,g,35,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hähnchen in mundgerechte Stücke schneiden. Olivenöl mit roter Currypaste in beschichteter Pfanne erhitzen und Hähnchen von allen Seiten knusprig braten. Zeitgleich Zucchini waschen und Karotten schälen. Nun mit Sparschäler die ""Nudeln"" dünn abschälen, bei Zucchini das innere Kerngehäuse übrig lassen, Karotten komplett verwenden. Fertig gebratenes Hähnchen herausnehmen und Bratensaft in der Pfanne lassen. Gemüsebandnudeln, etwas Wasser und Brühe mit Bratensaft aufkochen und einige Minuten garen lassen. Zeitgleich Tomaten würfeln und mit Tomatenmark zu Gemüse geben. Dann Käse und Hähnchen zugeben und alles erneut unter Rühren erhitzen. Nach Belieben mit Salz und Pfeffer abschmecken und servieren.",1,28,0,141,,"2,3"
41,Thunfisch-Pasta,Zucchini,"0,5",Stück,"104,5",0,0,Thunfisch (Dose),90,g,90,0,0,Mozzarella,"0,5",Kugel,"62,5",0,0,Zwiebel,"0,5",Stück,46,0,0,Olivenöl,1,EL,10,0,0,Frischkäse,1,EL,12,0,0,Balsamico,"0,5",EL,5,0,0,Basilikum,1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zucchini halbieren und in größere Stücke schneiden. Zwiebel fein hacken und in heißem Öl in Pfanne anschwitzen. Dann geschnittenen Zucchini zugeben und anbräunen. Nun kommt Gewürzmischung dazu. (Diese besteht aus rotem Pfeffer, Knoblauch, getrockneten Tomaten und Gewürze, Chili, Salz.) Nun den zerpflückten Thunfisch ohne Saft in Pfanne erwärmen. Durch Zugabe von Frischkäse ergibt sich eine sämige Sauce. Den in kleine Würfel geschnitten Mozzarella darauf verteilen und leicht schmelzen lassen. Mit Schuss Balsamico und geschnittenen Basilikumblättern abschmecken.",1,15,0,185,,"2,3"
42,Schafskäse & Tomate,Knoblauchzehe,"3,5",Zehe,10,0,0,Olivenöl,"2,5",EL,25,0,0,Schafskäse,300,g,300,0,0,Tomate (rot),"2,5",Stück,240,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,Jod-Salz,1,Prise,1,0,0,Basilikum,"0,5",Bund,10,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Backofen auf 220 °C vorheizen. Knoblauch schälen und in Olivenöl pressen. Käse mit scharfen Messer in 0,5cm Scheiben schneiden und in Auflaufform legen. Mit der Hälfte des Knoblauchöls beträufeln. Tomaten waschen, trocknen, den Stielansatz entfernen, halbieren, mit der Schnittfläche nach oben auf den Schafskäse setzen, salzen, pfeffern und mit dem restlichen Knoblauchöl beträufeln. 15 Min. in Ofen backen und danach wenige Min. ""Grillen"" (wenn Funktion vorhanden). Zeitgleich Basilikum abzupfen, waschen und in Streifen schneiden. Gegrillten Käse und die Tomaten damit bestreuen.",1,30,0,156,,"2,3"
43,Brokkolisalat,Brokkoli,150,g,150,0,0,Tomate (rot),1,Stück,96,0,0,Salatgurke,"0,8",Stück,320,0,0,Schinkenspeck (Würfel),50,g,50,0,0,Lauch / Porree,"0,5",Stück,"22,5",0,0,,,,,0,0,Crème Légère,"1,5",EL,23,0,0,Balsamico,"0,5",EL,5,0,0,Jod-Salz,1,Prise,1,0,0,,,,,,,Dill,1,Prise,"0,2",0,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frischen Brokkoli in kleine Röschen schneiden und wenige Min. bissfest garen, dann kalt abschrecken. TK-Brokkoli mit kochendem Wasser übergießen und ca. 4 - 5 Minuten darin ziehen lassen, kalt abschrecken und in kleine Röschen schneiden. Tomaten, Gurke und Schinken würfeln. Frühlingszwiebel in feine Ringe schneiden. Crème Légère mit Balsamico, Salz, Pfeffer und Kräutern vermengen und abschmecken. Tomaten, Gurke, Schinkenwürfel, Frühlingszwiebel und den Brokkoli zu Dressing geben und vorsichtig unterheben. (Wer mag: 1 Stunde im Kühlschrank durchziehen lassen.)",1,20,0,154,,"2,3"
44,Tomaten-Zucchini Pfanne,Zucchini,2,Stück,418,0,0,Tomate (rot),3,Stück,288,0,0,Feta-Käse,1,g,100,0,0,Olivenöl,2,EL,20,0,0,Basilikum,"0,5",Bund,10,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Öl in Pfanne erhitzen. Zucchini in Scheiben schneiden und darin 5 Min. unter Rühren anbraten. Tomatenwürfel dazugeben und 2 - 3 Minuten mitgaren. Tomaten ziehen etwas Wasser, das dann später eine Soße gibt. Basilikumblätter von Stängeln zupfen und zu Tomaten-Zucchini-Gemüse geben, mit Salz und Pfeffer würzen. Fetawürfel hinzugeben und Herd abschalten. Durch Resthitze schmilzt Feta-Käse und gibt eine cremige Soße.",1,15,0,187,,"2,3"
45,Leichtes Püree,Blumenkohl,250,g,250,0,0,Frischkäse,2,EL,24,0,0,Butter,"0,5",EL,5,0,0,Jod-Salz,1,Prise,1,0,0,Muskatnuss,1,Prise,"0,2",1,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blumenkohl in Röschen teilen und 15 Min. in Salzwasser weich kochen. Abtropfen lassen, mit Stabmixer pürieren und mit Butter und Frischkäse vermengen. Dann mit Salz, Pfeffer und evtl. Muskat abschmecken. Warm servieren.",1,20,0,142,,3
46,Hackfleischpfanne,Rinderhackfleisch,250,g,250,0,0 ,Tomaten (Glas/Dose),"0,5",Dose,200,0,0,Zucchini,"0,5",Stück,"104,5",0,0,Tomate (rot),1,Stück,96,0,0,Aubergine,"0,5",Stück,42,0,0,Frischkäse,75,g,75,0,0,Mozzarella,"0,5",Stück,"62,5",0,0,Frühlingszwiebel,"1,5",Stück,45,0,0,Knoblauchzehe,"1,5",Zehe,"4,5",0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,1,EL,3,1,0,Basilikum,1,Prise,"0,5",1,0,Pfeffer (schwarz),1,Prise,"0,2",1,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zwiebeln in Ringe schneiden und Knoblauch pressen. Öl in Pfanne erhitzen und Zwiebeln und Knoblauch anschwitzen, Hackfleisch dazugeben und anbraten. Zeitgleich Gemüse in Würfel und Mozzarella in Scheiben schneiden. Wenn Fleisch fast gar ist Gemüsewürfel hinzugeben mitbraten. Dann Dose Tomaten in Pfanne erhitzen. Jetzt Frischkäse hinzu geben und schmelzen. Mit Gewürzen und Kräutern abschmecken. Nun Mozzarella auf Gemüse in der Pfanne legen, 5 Min bei geschlossenem Deckel warten bis Käse geschmolzen ist.",1,30,0,113,,"2,3"
